Intervention_request	Intervention_Cui	Intervention_Concept	Intervention_CAT	Timestamp	Ignore	comment
identification and treatment of early tendinopathy	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
psychoeducation-oriented treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
htp treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
multicomponent reading and writing treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual therapy	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
phonologic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
conventionell treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
algorithm treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
integrative medicine treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
epidemiological/treatment profiles	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment period one	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment period two	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
healthy control (no treatment)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment for children with severe speech sound disorders	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
autologous platelets rich plasma treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
tdi treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
remote ischemic conditioning treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
vortx rx treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
guideline-based treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment course	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
project evo multi- treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
app/treatment messages	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
chronic hormonal treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment-specific insight	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment by a diabetes educated psychologist	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
one stage treatment for mild and moderate cholangitis with choledocholithiasis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
reading the subject a pamphlet on obtaining alcohol use disorder treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
connect smokers to treatment 1	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
connect smokers to treatment 2	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
connect smokers to treatment 3	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
connect smokers to treatment 4	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
connect smokers to treatment 5	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
connect smokers to treatment 6	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
1l treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
2l treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
3l treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
physium treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment phase sequence 4213	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment phase sequence 2134	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment phase sequence 1342	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment phase sequence 3421	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
optimal support treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
intensive center-based pivotal response treatment (prt-c)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
ultrasound treatment of calcified aortic valve	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
magnetic field treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment for ovarian cancer	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
npf-08 (1-day treatment)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
nocturnal temperature controlled laminar airflow (tla) treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
fsi-r treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual outpatient substance use treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment for ampullary adenocarcinoma	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
amulez and red light treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
alcohol use disorder treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
predetermined treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
moderate treatment approach	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
intensive treatment approach	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of cushing's	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
sebacia microparticles treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
community treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
natural treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
intensity linear shockwave device for the treatment of erectile dysfunction	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
computer-delivered naming treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
clinician preference for treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
integrated aud treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
physiotherapist-led treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
accelerated treatment of endocarditis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
dynamic quadripolar radio-frequency treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
cln2 treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
cooled radiofrequent treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment b - fed	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment c - fed	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
in-home addiction treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
usual and customary treatment (uandct)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
spa treatment with therapeutic education and physical activity	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
a group-based treatment of overweight and obesity	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
mscs treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
transdiagnostic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
neurocognitive empowerment for addiction treatment (neat)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
zavicefta treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
esdm followed by treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
interactive binocular treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
restricted eating as treatment (treat) for diabetes	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
molecularly targeted treatment matched to genomic/immunophenotypic neoplasm profile (chosen by treating physician)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment with credo stent together with the neurospeed pta balloon catheter	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
alterg treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
common elements treatment approach (ceta)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
'possible', leading to leptomeningeal metastase specific treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual early head start	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
phonological treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
morpheme treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
target treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
accelerated theta burst treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
optimized tcs treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
4 0 treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
3 5 treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment summary and survivorship care plan	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
exablate prostate treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
olp treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
group blended transdiagnostic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
hcv treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
comparator treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual with security prime	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of primary iliac artery stenosis and/or occlusive lesions	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
diabetes mellitus type 2 de-escalation treatment (det)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
eras treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
apa treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
characterization of patients expectations and preferences regarding their treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
complex treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
in-person perinatal oud treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
perinatal oud treatment via telemedicine	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
preserved drop treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
dry needling treatment with a thinner needle	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
dry needling treatment with a thickest needle	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
single leg stance treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
photodynamic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
virtual treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
visumax spherocylindrical treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
anti-congestive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
cranioscaral treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
binocular cartoon treatment at home	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
binocular cartoon treatment in office	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
internet-assisted treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
physician treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
over-night treatment with myairvo2	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
any treatment that is used for a defect of any long bone	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
best available treatment (bat)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
control (treatment as usual)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
ipsihand treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
control group-treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
ita integrated treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of drug screening	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
strengthened nuitritional treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
further treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
viveye omns treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
individualized internal ayurvedic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
external ayurvedic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
control treatment for both groups	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment recommendation by emergency department physicians	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
internet treatment for overweight and obese patients	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
does comparator regular treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
verum treatment location	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
roasted peanut treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
boiled peanut treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
bobath treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
multicomponent treatment nat-fm	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual with dream diaries	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
monetary incentives for initiating treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
enhanced-treatment-as-usual (etau)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
language treatment for improving discourse production	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
microwave treatment via needle antenna	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment 1 (eg-hz-001)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment 2 (eg-hz-002)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment 3 (eg-hz-003)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment 4 (eg-hz-004)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment 5	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of bacterial keratitis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of fungal keratitis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of viral keratitis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
neurodevelopmental treatment (ndt)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
semantic feature analysis treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
opportunstic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
long-pulsed nd yag laser treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
ipl treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment one side ble by nafl	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment another side ble by fmr	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
loved one assisted treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
two different treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
neurodynamic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
positive psychological group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment algorithm a	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment algorithm b	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment algorithm c	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
postponed treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
intention treatment for anomia	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
online treatment for interpersonal stress	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment with hydropearl via radial access	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
ceprica (additional to treatment as usual)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
multicomponent treatment fibrowalk	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
dma treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual (no intervention)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment bundle (as defined below)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
bms-986235 (treatment a)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment for all cases confirmed positive malaria cases with acts	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
dichoptic treatment using virtual reality	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment and prophylaxis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usal / wait list	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
versawrap treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
speech-in-noise treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
social interaction treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
remote ischemic conditioning (ric) treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
mindfulness based addition treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
comprehensive treatment of neoplasm	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of the lumbar fasciae	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
all treatment about covid-2019	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
snags treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
peripheral artery treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
triim treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
whole body cryostimulation treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
sead treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
support treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment according to standard care recommandation	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment for local recurrence with surgery	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment algorithm for oic	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment for local recurrence	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
type ii endoleak treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment-as-usual plus aerobic walking	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
bubble a new vr-ai way of treatment for hot flashes	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
blood and aqueous humor biomarker of treatment response	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
regenerative treatment periimplantitis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment specific for non-small cell carcinoma/adenocarcinoma	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment for small cell lung cancer	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual/standard care	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
multidisciplinary cooperative comprehensive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
videoconference treatment with a therapist	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
entraped treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment for covid-19	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
itbs device/treatment coil	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment a- part 1	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment b- part 1	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment c - part 1	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment d- part 1	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment a-part 2	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment b - part 2	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment c - part 2	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment d - part 2	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual plus (tau )	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
exposure-based treatment for perfectionism (etp)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
esar treatment endograft	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
false needle treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
symptomatology, treatment daily activities and anxiety for cardiovascular patients survey (strata)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
standardized treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
asthma treatment adjustment taking account on of bronchial hyperresponsiveness	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
lumen treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
hpt treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
acei treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
group based treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
celiac disease definition, symptoms and treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
compensatory cognitive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
newbridge house treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
korean medicine treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
mobile-phone delivered treatment for excessive rumination	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
measurement of the hydration state and decongestive treatment according to clinical judgement alone	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual (tau) - mindfulness based emotion regulation therapy (mbert)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
physiotherapeutic treatment and medical care	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
physician's choice treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
model treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
endovascular treatment of intracranial aneurysms using a flow-diverting stent	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
uv light treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
supportive-expressive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
emotions-focused treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
exablate transcranial treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
care parenting group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
foundational treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
radiofrequency device treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
traditional non-accelerated treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of sahs	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
intracranial pressure strategy treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
radiofrequency and pulsed electro-magnetic fields treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
surgical techniques in the treatment of localized gingival recession defects	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
enhanced usual treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
motor-based treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
web based treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
parent accompanying the child during treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment of benign	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
root coverage treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment as usual for pediatric obesity	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
connected care (enhanced treatment as usual)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
previous treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
robot assisted inclined bed treatment and fes	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
octave-ultherapy treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
epiduroscopy treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
prosody treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
treatment de-escalation	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
defer treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
endovenous treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
psychological illness and treatment rationale	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
short and intensive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
perioperative treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0
